Time (sec),Load of Online Machines(%), Lowest Load(%), Highest Load(%), # of Requests,Powered BED Count,Group Power(w),Active BED Count,S3 Powered Count,Online BED Count,Group Power Factor (%),Average CPU Core Temp. (°c), Hottest CPU Core Temp. (°c),WC Average CPU Core Temp (°c), WC Hottest CPU Core Temp (°c),Capacity Used(%),I/O Load of Online Machines(%),I/O Capacity Used(%), # Batch Jobs
1316.6,55.92,16.68,63.58,0,46,7603,43,0,43,0.754769,60,70,0,2810179280,0,0,0,0
1317.6,55.74,15.83,64.18,0,46,7579,43,0,43,0.754615,60,70,0,2810179280,0,0,0,0
1318.6,55.88,14.35,66.41,0,46,7580,43,0,43,0.754769,60,71,0,2810179280,0,0,0,0
1319.6,55.57,16.21,60.7,0,46,7580,43,0,43,0.754769,60,71,0,2810179280,0,0,0,0
1320.6,55.32,14.6,68.79,0,46,7589,43,0,43,0.749385,60,70,0,2810179280,0,0,0,0
1321.6,56.07,14.62,63.27,0,46,7589,43,0,43,0.749385,60,70,0,2810179280,0,0,0,0
1322.6,54.92,16.78,61.22,0,46,7581,43,0,43,0.749077,60,71,0,2810179280,0,0,0,0
1323.6,56.16,15.08,68.97,0,46,7571,43,0,43,0.758462,60,71,0,2810179280,0,0,0,0
1324.6,54.76,17.15,60.46,0,46,7567,43,0,43,0.758769,60,71,0,2810179280,0,0,0,0
1325.6,55.62,15.27,63.87,0,46,7567,43,0,43,0.758769,60,70,0,2810179280,0,0,0,0
1326.6,55.24,15.48,62.27,0,46,7587,43,0,43,0.758923,60,70,0,2810179280,0,0,0,0
1327.6,55.51,10.9,61.59,0,46,7547,43,0,43,0.758154,60,70,0,2810179280,0,0,0,0
1328.6,54.95,14.98,63.97,0,46,7545,43,0,43,0.753538,60,70,0,2810179280,0,0,0,0
1329.6,55.44,13.32,63.74,0,46,7545,43,0,43,0.753538,60,70,0,2810179280,0,0,0,0
1330.6,55.47,14.75,61.74,0,46,7549,43,0,43,0.754,60,71,0,2810179280,0,0,0,0
1331.6,55.29,15.41,65.49,0,46,7526,43,0,43,0.753692,60,70,0,2810179280,0,0,0,0
1332.6,55.29,13.2,61.91,0,46,7526,43,0,43,0.753692,60,70,0,2810179280,0,0,0,0
1333.6,54.76,14.58,61.53,0,46,7526,43,0,43,0.753692,60,71,0,2810179280,0,0,0,0
1334.7,55.05,15.07,62.2,0,46,7562,43,0,43,0.754308,60,70,0,2810179280,0,0,0,0
1335.7,54.66,13.82,61.33,0,46,7562,43,0,43,0.754308,60,70,0,2810179280,0,0,0,0
1336.7,55.47,15.43,61.91,0,46,7562,43,0,43,0.754308,60,71,0,2810179280,0,0,0,0
1337.7,54.9,16.01,65.34,0,46,7566,43,0,43,0.754,60,71,0,2810179280,0,0,0,0
1338.7,55.18,14.95,60.55,0,46,7564,43,0,43,0.753385,60,70,0,2810179280,0,0,0,0
1339.7,54.84,16.27,60.8,0,46,7563,43,0,43,0.758462,60,70,0,2810179280,0,0,0,0
1340.7,55.53,16.45,61.11,0,46,7563,43,0,43,0.758462,60,70,0,2810179280,0,0,0,0
1341.7,54.79,10.89,62.48,0,46,7551,43,0,43,0.758308,60,70,0,2810179280,0,0,0,0
1342.7,54.98,15.25,61.91,0,46,7534,43,0,43,0.758462,60,70,0,2810179280,0,0,0,0
1343.7,51.46,0.22,62.55,0,46,7534,46,0,46,0.758462,58,70,0,2810179280,0,0,0,0
1344.7,49.79,0.2,63.58,0,46,7523,47,0,47,0.758615,57,71,0,2810179280,0,0,0,0
1345.7,51.76,2.95,60.47,0,46,7408,43,0,46,0.754844,57,70,0,2810179280,0,0,0,0
1346.7,54.13,0.19,66.3,0,46,7392,43,0,46,0.755313,57,70,0,2810179280,0,0,0,0
1347.7,55.49,10.87,64.39,0,46,7375,43,0,46,0.755625,57,70,0,2810179280,0,0,0,0
1348.7,54.2,10.43,62.12,0,46,7379,43,0,46,0.756094,57,70,0,2810179280,0,0,0,0
1349.7,55.37,27.39,63.35,0,46,7379,43,0,46,0.756094,57,70,0,2810179280,0,0,0,0
1350.7,54.11,31.97,63.34,0,46,7352,43,0,46,0.750469,57,70,0,2810179280,0,0,0,0
1351.7,55.5,36.98,62.75,0,46,7352,43,0,46,0.750469,57,70,0,2810179280,0,0,0,0
1352.7,55.09,45.33,63.87,0,46,7376,43,0,46,0.751094,57,70,0,2810179280,0,0,0,0
1353.7,54.58,50.49,59.59,0,46,7357,43,0,46,0.750938,57,70,0,2810179280,0,0,0,0
1354.7,54.78,50.39,63.35,0,46,7357,43,0,46,0.750938,57,70,0,2810179280,0,0,0,0
1355.7,54.81,51.54,59.66,0,46,7307,43,0,46,0.755156,57,70,0,2810179280,0,0,0,0
1356.7,54.78,50.91,60.96,0,46,7394,43,0,46,0.755313,57,70,0,2810179280,0,0,0,0
1357.7,54.62,51.24,60.77,0,46,7394,43,0,46,0.755313,57,70,0,2810179280,0,0,0,0
1358.7,54.63,50.46,60.99,0,46,7382,43,0,46,0.755156,57,70,0,2810179280,0,0,0,0
1359.7,54.87,52.22,59.57,0,46,7407,43,0,46,0.754844,57,70,0,2810179280,0,0,0,0
1360.7,54.27,50.56,59.81,0,46,7407,43,0,46,0.754844,57,70,0,2810179280,0,0,0,0
1361.7,54.18,50.55,57.66,0,46,7402,43,0,46,0.755781,57,70,0,2810179280,0,0,0,0
1362.7,54.31,50.95,57.95,0,46,7406,43,0,46,0.755313,57,70,0,2810179280,0,0,0,0
1363.7,54.34,50.15,59.72,0,46,7409,43,0,46,0.755313,57,70,0,2810179280,0,0,0,0
1364.7,53.57,50.16,58.08,0,46,7401,43,0,46,0.750625,58,70,0,2810179280,0,0,0,0
1365.7,53.95,49.49,61.83,0,46,7399,43,0,46,0.750313,58,70,0,2810179280,0,0,0,0
1366.7,53.94,50.49,58.35,0,46,7408,43,0,46,0.749375,57,70,0,2810179280,0,0,0,0
1367.7,53.1,49.93,57.35,0,46,7401,43,0,46,0.749844,57,70,0,2810179280,0,0,0,0
1368.7,53.65,50.67,59.81,0,46,7401,43,0,46,0.749844,57,70,0,2810179280,0,0,0,0
1369.7,53.19,45.54,57.41,0,46,7389,43,0,46,0.749844,58,70,0,2810179280,0,0,0,0
1370.7,53.07,49.57,57.84,0,46,7383,43,0,46,0.749688,57,70,0,2810179280,0,0,0,0
1371.7,53.15,48.56,58.23,0,46,7386,43,0,46,0.749688,57,70,0,2810179280,0,0,0,0
1372.7,52.89,49.19,57.18,0,46,7379,39,0,46,0.75,57,70,0,2810179280,0,0,0,0
1373.7,57.05,52.98,61.94,0,46,7377,39,0,46,0.750156,57,70,0,2810179280,0,0,0,0
1374.7,56.47,51.33,61.67,0,46,7375,39,0,46,0.750625,57,70,0,2810179280,0,0,0,0
1375.7,57.68,53.75,63.78,0,46,7369,39,0,46,0.75,57,70,0,2810179280,0,0,0,0
1376.7,56.95,51.76,62.47,0,46,7356,39,0,46,0.749688,57,70,0,2810179280,0,0,0,0
1377.7,57.71,53.28,63.79,0,46,7344,39,0,46,0.753906,57,70,0,2810179280,0,0,0,0
1378.7,56.45,51.34,65.5,0,46,7344,39,0,46,0.753906,57,71,0,2810179280,0,0,0,0
1379.7,57.15,50.44,63.93,0,46,7280,39,0,46,0.75375,57,71,0,2810179280,0,0,0,0
1380.7,56.54,52.6,66.02,0,46,7276,39,0,46,0.753594,57,71,0,2810179280,0,0,0,0
1381.7,56.07,51.39,60.67,0,46,7276,39,0,46,0.753594,57,70,0,2810179280,0,0,0,0
1382.7,56.52,52.25,63.43,0,46,7283,39,0,46,0.74875,57,70,0,2810179280,0,0,0,0
1383.7,56.09,51.03,60.23,0,46,7265,39,0,46,0.748438,57,70,0,2810179280,0,0,0,0
1384.7,56.45,51.87,61.66,0,46,7265,39,0,46,0.748438,57,70,0,2810179280,0,0,0,0
1385.7,55.65,51.76,61.58,0,46,7261,39,0,46,0.748594,57,70,0,2810179280,0,0,0,0
1386.7,55.78,51.36,63.71,0,46,7256,39,0,46,0.748594,57,70,0,2810179280,0,0,0,0
1387.7,56.11,50.87,61.68,0,46,7252,39,0,46,0.74875,57,71,0,2810179280,0,0,0,0
1388.7,55.82,52.18,60.76,0,46,7259,39,0,46,0.754063,57,70,0,2810179280,0,0,0,0
1389.7,55.53,51.7,62.55,0,46,7259,39,0,46,0.754063,57,70,0,2810179280,0,0,0,0
1390.7,55.53,49.66,60.5,0,46,7242,39,0,46,0.744688,57,70,0,2810179280,0,0,0,0
1391.7,55.05,50.75,62.89,0,46,7237,39,0,46,0.744844,57,70,0,2810179280,0,0,0,0
1392.7,55.56,51.74,61.56,0,46,7237,39,0,46,0.744844,57,71,0,2810179280,0,0,0,0
1393.7,55.11,49.76,59.36,0,46,7236,39,0,46,0.749063,57,71,0,2810179280,0,0,0,0
1394.7,55.33,51.88,61.9,0,46,7236,39,0,46,0.749375,57,71,0,2810179280,0,0,0,0
1395.7,54.69,49.95,59.89,0,46,7228,39,0,46,0.749375,57,70,0,2810179280,0,0,0,0
1396.7,54.7,49.64,59.06,0,46,7228,39,0,46,0.754063,57,70,0,2810179280,0,0,0,0
1397.7,55.19,51.75,60.34,0,46,7206,39,0,46,0.753594,57,71,0,2810179280,0,0,0,0
1398.7,54.47,51.68,59.06,0,46,7216,39,0,46,0.754688,57,71,0,2810179280,0,0,0,0
1399.7,54.35,50.01,58.86,0,46,7226,39,0,46,0.754531,57,71,0,2810179280,0,0,0,0
1400.7,54.85,51.28,58.76,0,46,7221,39,0,46,0.754375,57,70,0,2810179280,0,0,0,0
1401.7,54.21,50.84,58.88,0,46,7221,39,0,46,0.749219,57,70,0,2810179280,0,0,0,0
1402.7,54.17,50.81,57.95,0,46,7221,39,0,46,0.749219,57,71,0,2810179280,0,0,0,0
1403.7,54.26,50.94,58.62,0,45,7210,39,0,46,0.748906,57,70,0,2810179280,0,0,0,0
1404.7,54.16,50.36,58.46,0,43,7198,39,0,44,0.753594,58,70,0,2810179280,0,0,0,0
1405.7,53.85,50.15,64.19,0,43,7198,39,0,43,0.753594,58,70,0,2810179280,0,0,0,0
1406.7,53.72,50.65,58.81,0,43,7209,39,0,43,0.748438,58,70,0,2810179280,0,0,0,0
1407.7,53.65,50.52,60.15,0,43,7203,39,0,43,0.748438,58,70,0,2810179280,0,0,0,0
1408.7,53.44,51.57,55.53,0,43,7207,39,0,43,0.748438,58,71,0,2810179280,0,0,0,0
1409.7,53.62,50.81,57.72,0,43,7201,39,0,43,0.753125,58,71,0,2810179280,0,0,0,0
1410.7,52.83,49.75,55.77,0,43,7201,39,0,43,0.753125,58,70,0,2810179280,0,0,0,0
1411.7,53.71,49.85,58.39,0,43,7206,39,0,43,0.752813,58,70,0,2810179280,0,0,0,0
1412.7,52.46,49.26,57.38,0,43,7214,39,0,43,0.746406,58,70,0,2810179280,0,0,0,0
1413.7,53.05,48.45,56.87,0,43,7214,39,0,43,0.746406,58,70,0,2810179280,0,0,0,0
1414.7,53.07,49.84,58.76,0,43,7136,39,0,43,0.736719,58,70,0,2810179280,0,0,0,0
1415.7,52.83,49.17,57.26,0,43,7092,39,0,43,0.73,58,70,0,2810179280,0,0,0,0
1416.7,52.99,48.27,60.15,0,43,7092,39,0,43,0.73,58,70,0,2810179280,0,0,0,0
1417.7,52.83,47.74,57.67,0,43,7049,39,0,43,0.729531,58,70,0,2810179280,0,0,0,0
1418.8,53.06,48.95,58.32,0,43,7027,39,0,43,0.729219,58,70,0,2810179280,0,0,0,0
1419.8,53.08,49.71,57.53,0,43,6920,39,0,43,0.722031,58,71,0,2810179280,0,0,0,0
1420.8,53.48,49.86,58.7,0,43,6906,39,0,43,0.721719,58,71,0,2810179280,0,0,0,0
1421.8,53.49,49.15,56.97,0,43,6895,39,0,43,0.721719,58,71,0,2810179280,0,0,0,0
1422.8,54.17,50.19,60.94,0,43,6896,39,0,43,0.721875,58,71,0,2810179280,0,0,0,0
1423.8,54.01,49.36,59.79,0,43,6897,39,0,43,0.721094,58,70,0,2810179280,0,0,0,0
1424.8,54.06,50.36,58.86,0,43,6897,39,0,43,0.721094,58,71,0,2810179280,0,0,0,0
1425.8,54.16,50.86,58.75,0,43,6909,39,0,43,0.721875,58,70,0,2810179280,0,0,0,0
1426.8,54.33,50.71,58.38,0,43,6909,39,0,43,0.721875,58,70,0,2810179280,0,0,0,0
1427.8,53.88,50.87,56.93,0,43,6901,39,0,43,0.721875,58,70,0,2810179280,0,0,0,0
1428.8,54.5,50.42,58.65,0,43,6913,39,0,43,0.72125,58,70,0,2810179280,0,0,0,0
1429.8,54.6,51.6,59.16,0,43,6916,39,0,43,0.721094,58,71,0,2810179280,0,0,0,0
1430.8,55.28,51.24,60.62,0,42,6916,39,0,43,0.721094,58,70,0,2810179280,0,0,0,0
1431.8,54.75,50.24,57.94,0,40,6919,39,0,41,0.720781,58,70,0,2810179280,0,0,0,0
1432.8,55.09,51.03,60.27,0,39,6913,39,0,39,0.72125,59,70,0,2810179280,0,0,0,0
1433.8,55.3,51.84,59.36,0,39,6905,39,0,39,0.717188,59,70,0,2810179280,0,0,0,0
1434.8,55.72,51.12,61.4,0,39,6905,39,0,39,0.717188,59,70,0,2810179280,0,0,0,0
1435.8,55.63,51.85,62.61,0,39,6925,39,0,39,0.717031,59,72,0,2810179280,0,0,0,0
1436.8,55.88,51.98,59.66,0,39,6926,39,0,39,0.721875,59,72,0,2810179280,0,0,0,0
1437.8,55.88,52.74,60.52,0,39,6926,39,0,39,0.721875,59,72,0,2810179280,0,0,0,0
1438.8,55.99,52.01,60.37,0,39,6926,39,0,39,0.721875,59,72,0,2810179280,0,0,0,0
1439.8,56.4,52.43,63.04,0,39,6963,39,0,39,0.714063,59,72,0,2810179280,0,0,0,0
1440.8,56.26,51.23,61.64,0,39,6963,39,0,39,0.714063,59,71,0,2810179280,0,0,0,0
1441.8,56.63,52.11,59.63,0,39,6963,39,0,39,0.714063,59,71,0,2810179280,0,0,0,0
1442.8,56.7,51.72,63.81,0,39,6838,39,0,39,0.697969,59,70,0,2810179280,0,0,0,0
1443.8,56.71,52.04,61.68,0,39,6774,39,0,39,0.695469,59,72,0,2810179280,0,0,0,0
1444.8,56.96,52.21,62.91,0,39,6783,39,0,39,0.695781,59,72,0,2810179280,0,0,0,0
1445.8,57.23,52.06,62.9,0,39,6783,39,0,39,0.695781,59,71,0,2810179280,0,0,0,0
1446.8,57.13,52.73,62.22,0,39,6731,39,0,39,0.692656,59,71,0,2810179280,0,0,0,0
1447.8,57.3,51.42,62.4,0,39,6705,39,0,39,0.693438,59,71,0,2810179280,0,0,0,0
1448.8,57.48,52.61,63.4,0,39,6705,39,0,39,0.693438,59,71,0,2810179280,0,0,0,0
1449.8,57.39,53.16,64.97,0,39,6701,39,0,39,0.693281,59,71,0,2810179280,0,0,0,0
1450.8,57.61,51.65,63.1,0,39,6706,39,0,39,0.692969,59,72,0,2810179280,0,0,0,0
1451.8,58.06,51.95,63.83,0,39,6708,39,0,39,0.692969,59,72,0,2810179280,0,0,0,0
1452.8,58.18,52.64,68.81,0,39,6717,39,0,39,0.687656,60,71,0,2810179280,0,0,0,0
1453.8,58.36,51.61,63.17,0,39,6736,39,0,39,0.688125,60,71,0,2810179280,0,0,0,0
1454.8,56.46,0.39,66.34,0,43,6841,40,0,40,0.692308,59,71,0,2810179280,0,0,0,0
1455.8,57.61,0.44,62.99,0,43,6829,40,0,40,0.692154,59,72,0,2810179280,0,0,0,0
1456.8,57.03,7.4,65.09,0,43,6821,40,0,40,0.691846,59,72,0,2810179280,0,0,0,0
1457.8,58.02,11.55,64.21,0,43,6819,40,0,40,0.692154,59,72,0,2810179280,0,0,0,0
1458.8,56.85,8.6,62.15,0,43,6821,40,0,40,0.694,59,71,0,2810179280,0,0,0,0
1459.8,58.52,10.31,66.96,0,43,6819,40,0,40,0.694,59,72,0,2810179280,0,0,0,0
1460.8,57.8,16.19,63.15,0,43,6838,40,0,40,0.715538,59,72,0,2810179280,0,0,0,0
1461.8,58.37,13.93,64.6,0,43,6914,40,0,40,0.722769,59,72,0,2810179280,0,0,0,0
1462.8,58.06,16.32,63.77,0,43,6914,40,0,40,0.722769,59,72,0,2810179280,0,0,0,0
1463.8,58.37,14.48,66.28,0,43,7116,40,0,40,0.724769,59,71,0,2810179280,0,0,0,0
1464.8,58.83,16.22,66.52,0,43,7186,40,0,40,0.727538,59,71,0,2810179280,0,0,0,0
1465.8,58.76,15.77,66.08,0,43,7186,40,0,40,0.727538,59,72,0,2810179280,0,0,0,0
1466.8,57.07,0.47,65.25,0,47,7297,41,0,41,0.726364,58,72,0,2810179280,0,0,0,0
1467.8,57.22,0.74,63.61,0,47,7345,41,0,41,0.727576,58,72,0,2810179280,0,0,0,0
1468.8,57.78,1.68,65.33,0,47,7373,41,0,41,0.727727,58,72,0,2810179280,0,0,0,0
1469.8,57.16,8.98,63.08,0,47,7373,41,0,41,0.727727,58,72,0,2810179280,0,0,0,0
1470.8,58.59,13.98,68.77,0,47,7379,41,0,41,0.72803,59,72,0,2810179280,0,0,0,0
1471.8,57.61,15.74,66.05,0,47,7445,41,0,41,0.737727,59,72,0,2810179280,0,0,0,0
1472.8,58.31,14.28,65.41,0,47,7486,41,0,41,0.753333,59,72,0,2810179280,0,0,0,0
1473.8,58.52,13.7,65.91,0,47,7486,41,0,41,0.753333,59,71,0,2810179280,0,0,0,0
1474.8,58.31,14.19,66.04,0,47,7478,41,0,41,0.756515,59,71,0,2810179280,0,0,0,0
1475.8,58.64,13.78,67.34,0,47,7493,41,0,41,0.756515,59,73,0,2810179280,0,0,0,0
1476.8,58.46,14.12,65.24,0,47,7819,41,0,41,0.771667,59,73,0,2810179280,0,0,0,0
1477.8,58.69,12.47,64.61,0,51,7819,41,0,41,0.771667,59,71,0,2810179280,0,0,0,0
1478.8,56.87,0.41,66.22,0,51,7931,42,0,42,0.775075,58,72,0,2810179280,0,0,0,0
1479.8,57.03,0.45,67.77,0,51,7949,42,0,42,0.775522,58,72,0,2810179280,0,0,0,0
1480.8,57.31,8.9,68.2,0,51,8012,42,0,42,0.775821,58,73,0,2810179280,0,0,0,0
1481.8,56.74,7.37,65.51,0,51,8017,42,0,42,0.775821,58,71,0,2810179280,0,0,0,0
1482.8,57.02,14.53,68.06,0,51,8035,42,0,42,0.785821,58,73,0,2810179280,0,0,0,0
1483.8,57.24,12.7,67.21,0,51,8035,42,0,42,0.785821,58,73,0,2810179280,0,0,0,0
1484.8,56.55,11.09,65.2,0,51,8186,42,0,42,0.80597,58,73,0,2810179280,0,0,0,0
1485.8,57.11,14.02,65.51,0,51,8331,42,0,42,0.810597,58,71,0,2810179280,0,0,0,0
1486.8,56.88,13.83,64.83,0,51,8331,42,0,42,0.810597,58,72,0,2810179280,0,0,0,0
1487.8,56.82,12.77,64.82,0,51,8337,42,0,42,0.81597,58,73,0,2810179280,0,0,0,0
1488.8,56.86,15.04,64.81,0,51,8411,42,0,42,0.816567,58,71,0,2810179280,0,0,0,0
1489.8,56.74,13.75,66.9,0,51,8476,42,0,42,0.816418,58,73,0,2810179280,0,0,0,0
1490.8,56.59,12.91,66.67,0,51,8490,42,0,42,0.816418,58,73,0,2810179280,0,0,0,0
1491.8,56.61,13.69,64.87,0,51,8513,42,0,42,0.816418,58,73,0,2810179280,0,0,0,0
1492.8,57.04,14,65.19,0,51,8499,42,0,42,0.816866,58,73,0,2810179280,0,0,0,0
1493.8,56.52,13.79,67.46,0,51,8508,42,0,42,0.816866,58,72,0,2810179280,0,0,0,0
1494.8,56.38,14.24,65.16,0,51,8508,42,0,42,0.816866,58,73,0,2810179280,0,0,0,0
1495.8,56.53,13.98,64.22,0,51,8518,42,0,42,0.816567,58,73,0,2810179280,0,0,0,0
1496.8,55.97,13.89,64.06,0,51,8540,42,0,42,0.817015,59,73,0,2810179280,0,0,0,0
1497.8,56.23,13.04,66.17,0,51,8540,42,0,42,0.817015,58,73,0,2810179280,0,0,0,0
1498.8,56.45,15.03,66.17,0,51,8512,42,0,42,0.813134,58,73,0,2810179280,0,0,0,0
1499.8,56.31,14.3,66.35,0,51,8492,42,0,42,0.812687,58,71,0,2810179280,0,0,0,0
1500.8,56.42,13.28,65.32,0,51,8486,42,0,42,0.812836,58,73,0,2810179280,0,0,0,0
1501.8,55.78,14.22,64.37,0,51,8483,42,0,42,0.817313,58,72,0,2810179280,0,0,0,0
1502.8,56.52,14.97,65.85,0,51,8496,42,0,42,0.817164,59,72,0,2810179280,0,0,0,0
1503.8,55.39,13.98,66.15,0,51,8482,42,0,42,0.817761,58,72,0,2810179280,0,0,0,0
1504.8,56.28,14.15,65.35,0,51,8485,42,0,42,0.817761,58,73,0,2810179280,0,0,0,0
1505.8,55.51,12.87,67.58,0,51,8480,42,0,42,0.817612,59,73,0,2810179280,0,0,0,0
1506.9,55.96,14.14,64,0,51,8487,42,0,42,0.817313,59,72,0,2810179280,0,0,0,0
1507.9,55.83,13.84,66.19,0,51,8487,42,0,42,0.817313,59,73,0,2810179280,0,0,0,0
1508.9,55.31,13.95,64.3,0,51,8478,42,0,42,0.817015,58,73,0,2810179280,0,0,0,0
1509.9,55.61,14.35,65.32,0,51,8477,42,0,42,0.816866,58,73,0,2810179280,0,0,0,0
1510.9,56.1,13.56,68.34,0,51,8485,42,0,42,0.816716,58,74,0,2810179280,0,0,0,0
1511.9,54.83,13.29,64.23,0,51,8478,42,0,42,0.816716,59,74,0,2810179280,0,0,0,0
1512.9,55.65,14.05,64.99,0,51,8459,42,0,42,0.816418,59,72,0,2810179280,0,0,0,0
1513.9,54.69,14.55,63.3,0,51,8461,42,0,42,0.816716,59,73,0,2810179280,0,0,0,0
1514.9,55.88,13.87,65.2,0,51,8469,42,0,42,0.816567,59,73,0,2810179280,0,0,0,0
1515.9,54.52,16.18,62.01,0,51,8469,42,0,42,0.816567,59,72,0,2810179280,0,0,0,0
1516.9,55.81,13.39,66.41,0,51,8462,42,0,42,0.816418,59,72,0,2810179280,0,0,0,0
1517.9,54.72,14.3,64.64,0,51,8459,42,0,42,0.816866,59,73,0,2810179280,0,0,0,0
1518.9,55.82,14.49,64.79,0,51,8459,42,0,42,0.816866,59,73,0,2810179280,0,0,0,0
1519.9,54.56,12.51,62.28,0,51,8466,42,0,42,0.817313,59,72,0,2810179280,0,0,0,0
1520.9,55.43,14.32,66.82,0,51,8468,42,0,42,0.817164,59,72,0,2810179280,0,0,0,0
1521.9,54.55,14.72,63.67,0,51,8468,42,0,42,0.817164,59,73,0,2810179280,0,0,0,0
1522.9,55.33,14.17,65.47,0,51,8473,42,0,42,0.816716,59,73,0,2810179280,0,0,0,0
1523.9,53.91,13.17,63.93,0,51,8468,42,0,42,0.81597,59,72,0,2810179280,0,0,0,0
1524.9,56.05,14.2,64.67,0,51,8480,42,0,42,0.816119,59,73,0,2810179280,0,0,0,0
1525.9,54.01,13.92,64.65,0,51,8477,42,0,42,0.811493,59,73,0,2810179280,0,0,0,0
1526.9,55.15,14.65,64.76,0,51,8467,42,0,42,0.81194,59,73,0,2810179280,0,0,0,0
1527.9,53.9,15.22,64.13,0,51,8490,42,0,42,0.812239,59,73,0,2810179280,0,0,0,0
1528.9,55.12,14.48,64.2,0,51,8482,42,0,42,0.811791,59,74,0,2810179280,0,0,0,0
1529.9,54.12,14.95,66.61,0,51,8482,42,0,42,0.811791,59,74,0,2810179280,0,0,0,0
1530.9,54.77,13.17,64.87,0,51,8471,42,0,42,0.81194,59,73,0,2810179280,0,0,0,0
1531.9,53.68,14.75,65.15,0,51,8471,42,0,42,0.81194,59,73,0,2810179280,0,0,0,0
1532.9,55.19,12.55,64.37,0,51,8457,42,0,42,0.812388,59,73,0,2810179280,0,0,0,0
1533.9,53.51,14.41,61.74,0,51,8475,42,0,42,0.817164,59,74,0,2810179280,0,0,0,0
1534.9,54.95,12.59,63.84,0,51,8457,42,0,42,0.817313,59,74,0,2810179280,0,0,0,0
1535.9,53.43,15.32,61.89,0,51,8457,42,0,42,0.817313,59,73,0,2810179280,0,0,0,0
1536.9,54.34,12.67,62.56,0,51,8515,42,0,42,0.817313,59,73,0,2810179280,0,0,0,0
1537.9,56.13,50.56,60.55,0,51,8127,38,0,39,0.809688,61,73,0,2810179280,0,0,0,0
1538.9,58.83,55.4,64.32,0,51,8112,38,0,39,0.809844,61,73,0,2810179280,0,0,0,0
1539.9,58.41,51.19,64.9,0,51,8112,38,0,39,0.809844,61,73,0,2810179280,0,0,0,0
1540.9,59.17,54.7,64.87,0,51,8121,38,0,39,0.809219,61,73,0,2810179280,0,0,0,0
1541.9,57.51,0.2,66.42,0,51,8124,39,0,39,0.808906,61,73,0,2810179280,0,0,0,0
1542.9,57.22,0.84,63.59,0,51,8124,39,0,39,0.808906,61,74,0,2810179280,0,0,0,0
1543.9,57.37,1.08,65.9,0,51,8124,39,0,39,0.808906,61,74,0,2810179280,0,0,0,0
1544.9,57.14,1.04,67.67,0,51,8102,39,0,39,0.809063,61,73,0,2810179280,0,0,0,0
1545.9,56.9,11.91,65.91,0,51,8065,39,0,39,0.808906,61,73,0,2810179280,0,0,0,0
1546.9,57.2,17.7,65.66,0,51,8065,39,0,39,0.808906,61,73,0,2810179280,0,0,0,0
1547.9,56.92,33.15,67.05,0,51,8104,39,0,39,0.809375,61,73,0,2810179280,0,0,0,0
1548.9,57.45,34.69,66.64,0,51,8111,39,0,39,0.81,61,74,0,2810179280,0,0,0,0
1549.9,57.04,47.41,65.1,0,51,8104,39,0,39,0.810313,61,74,0,2810179280,0,0,0,0
1550.9,57.02,52.28,65.99,0,51,8104,39,0,39,0.810313,61,73,0,2810179280,0,0,0,0
1551.9,57.07,50.99,62.56,0,51,8109,39,0,39,0.810469,61,73,0,2810179280,0,0,0,0
1552.9,56.59,51.02,62.13,0,51,8152,39,0,39,0.810781,61,73,0,2810179280,0,0,0,0
1553.9,56.68,51.92,64.3,0,51,8152,39,0,39,0.810781,61,74,0,2810179280,0,0,0,0
1554.9,56.67,51.91,61.16,0,51,8113,39,0,39,0.810781,61,74,0,2810179280,0,0,0,0
1555.9,56.85,52.34,62.79,0,51,8079,39,0,39,0.809844,61,73,0,2810179280,0,0,0,0
1556.9,56.46,52.13,62.98,0,51,8065,39,0,39,0.809219,61,74,0,2810179280,0,0,0,0
1557.9,56.77,51.84,62.62,0,51,8050,39,0,39,0.809219,61,74,0,2810179280,0,0,0,0
1558.9,55.55,50.86,62.39,0,51,8025,39,0,39,0.809219,61,74,0,2810179280,0,0,0,0
1559.9,56.88,51.19,62.61,0,51,8025,39,0,39,0.809219,61,74,0,2810179280,0,0,0,0
1560.9,55.82,51.53,62.52,0,51,8024,39,0,39,0.809219,61,74,0,2810179280,0,0,0,0
1561.9,56.35,52.03,61.07,0,51,8027,39,0,39,0.809219,61,74,0,2810179280,0,0,0,0
1562.9,56.27,50.65,62.37,0,51,8026,39,0,39,0.808906,61,74,0,2810179280,0,0,0,0
1563.9,55.74,50.99,61.01,0,51,8048,39,0,39,0.808906,61,74,0,2810179280,0,0,0,0
1564.9,56.22,51.99,63.4,0,51,8060,39,0,39,0.808594,61,74,0,2810179280,0,0,0,0
1565.9,55.48,51.09,60.59,0,51,8028,39,0,39,0.808594,61,74,0,2810179280,0,0,0,0
1566.9,55.94,51.51,61.34,0,51,8013,39,0,39,0.808594,61,74,0,2810179280,0,0,0,0
1567.9,55.41,49.02,60.98,0,51,8013,39,0,39,0.808594,61,74,0,2810179280,0,0,0,0
1568.9,55.36,51.37,61.04,0,51,7978,39,0,39,0.808125,61,74,0,2810179280,0,0,0,0
